file,sc_id,scenario,fault_start_s,fault_end_s,v2_min_pu_fault,v2_mean_pu_fault,v2_recovery_ms_to_0p90,vdc_peak_pu_post_fault,vdc_min_pu_post_fault,i2_peak_pu_post_fault,q2_abs_peak_kvar_fault,lvrt_pass_basic
scenario_0023_switching_0_normal_run023.mat,0,normal,0.026421,0.05,0.9341,0.9442,0.029,1.0577,0.9358,1.3572,263.409,True
scenario_0024_switching_0_normal_run024.mat,0,normal,0.027443,0.05,0.9319,0.943,0.007,1.0531,0.9309,1.3552,303.768,True
scenario_0025_switching_0_normal_run025.mat,0,normal,0.027018,0.05,0.9349,0.9448,0.032,1.0593,0.9361,1.3464,251.191,True
scenario_0026_switching_0_normal_run026.mat,0,normal,0.028118,0.05,0.9304,0.9419,0.032,1.0511,0.9294,1.3813,326.488,True
scenario_0027_switching_0_normal_run027.mat,0,normal,0.017096,0.05,0.9315,0.9427,0.004,1.0543,0.9078,1.3672,308.471,True
scenario_0028_switching_0_normal_run028.mat,0,normal,0.016341,0.05,0.9363,0.9472,0.009,1.0777,0.9083,1.2439,242.891,True
scenario_0029_switching_0_normal_run029.mat,0,normal,0.020356,0.05,0.929,0.9402,0.044,1.0519,0.9076,1.4307,342.552,True
scenario_0030_switching_0_normal_run030.mat,0,normal,0.02606,0.05,0.9274,0.938,0.04,1.0557,0.9374,1.5335,350.743,True
scenario_0031_switching_0_normal_run031.mat,0,normal,0.014991,0.05,0.9315,0.9431,0.009,1.0967,0.9055,1.3401,315.126,True
scenario_0032_switching_0_normal_run032.mat,0,normal,0.023543,0.05,0.9317,0.9426,0.007,1.053,0.9077,1.361,306.851,True
scenario_0033_switching_0_normal_run033.mat,0,normal,0.027136,0.05,0.9338,0.9434,0.014,1.0617,0.9399,1.4066,259.95,True
scenario_0034_switching_0_normal_run034.mat,0,normal,0.018259,0.05,0.9299,0.9414,0.041,1.0503,0.9057,1.387,337.175,True
scenario_0035_switching_0_normal_run035.mat,0,normal,0.015172,0.05,0.9308,0.9422,0.028,1.0941,0.9069,1.3762,320.717,True
scenario_0036_switching_0_normal_run036.mat,0,normal,0.021277,0.05,0.9312,0.9422,0.023,1.0526,0.9075,1.3709,313.634,True
scenario_0037_switching_0_normal_run037.mat,0,normal,0.015001,0.05,0.9322,0.9434,0.049,1.0973,0.9074,1.3454,300.552,True
scenario_0038_switching_0_normal_run038.mat,0,normal,0.018412,0.05,0.9308,0.9415,0.038,1.055,0.9092,1.4212,310.422,True
scenario_0039_switching_0_normal_run039.mat,0,normal,0.020844,0.05,0.9305,0.9413,0.006,1.0551,0.9079,1.4181,317.238,True
scenario_0040_switching_0_normal_run040.mat,0,normal,0.026267,0.05,0.9325,0.9436,0.033,1.0528,0.9295,1.3285,298.43,True
scenario_0041_switching_0_normal_run041.mat,0,normal,0.014521,0.05,0.9335,0.9439,0.029,1.1041,0.9112,1.3631,272.859,True
scenario_0042_switching_0_normal_run042.mat,0,normal,0.028507,0.05,0.9292,0.9403,0.043,1.0544,0.9304,1.4452,335.156,True
scenario_0043_switching_0_normal_run043.mat,0,normal,0.028309,0.05,0.9278,0.9392,0.041,1.0518,0.932,1.4709,356.379,True
scenario_0044_switching_0_normal_run044.mat,0,normal,0.02165,0.05,0.9354,0.9459,0.0,1.0561,0.9079,1.2938,251.615,True
scenario_0045_switching_0_normal_run045.mat,0,normal,0.019002,0.05,0.9338,0.9442,0.048,1.0562,0.9104,1.3482,270.347,True
scenario_0046_switching_0_normal_run046.mat,0,normal,0.023613,0.05,0.9324,0.9432,0.037,1.0528,0.9086,1.3492,294.691,True
scenario_0047_switching_0_normal_run047.mat,0,normal,0.029386,0.05,0.9347,0.9451,0.014,1.0571,0.9366,1.2862,255.098,True
scenario_0048_switching_0_normal_run048.mat,0,normal,0.019951,0.05,0.9312,0.9426,0.049,1.0507,0.9056,1.3495,319.542,True
scenario_0049_switching_0_normal_run049.mat,0,normal,0.028789,0.05,0.9351,0.9451,0.011,1.0599,0.9346,1.2991,247.468,True
scenario_0050_switching_0_normal_run050.mat,0,normal,0.023899,0.05,0.9335,0.9442,0.001,1.0532,0.9086,1.3217,280.338,True
scenario_0051_switching_3_igbt_oc_sh_run001.mat,3,igbt_oc_sh,0.02615,0.05,0.9327,0.9476,0.0,1.0987,0.7797,1.3665,282.26,True
scenario_0052_switching_3_igbt_oc_sh_run002.mat,3,igbt_oc_sh,0.01375,0.05,0.9256,0.9405,0.0,1.1183,0.8103,1.4718,336.272,True
scenario_0053_switching_3_igbt_oc_sh_run003.mat,3,igbt_oc_sh,0.01585,0.05,0.9298,0.9455,0.0,1.0901,0.7778,1.2981,309.032,True
scenario_0054_switching_3_igbt_oc_sh_run004.mat,3,igbt_oc_sh,0.0189,0.05,0.9362,0.9492,0.0,1.1141,0.8147,1.3143,243.274,True
scenario_0055_switching_3_igbt_oc_sh_run005.mat,3,igbt_oc_sh,0.02745,0.05,0.933,0.9458,0.0,1.0553,0.7781,1.4008,289.687,True
scenario_0056_switching_3_igbt_oc_sh_run006.mat,3,igbt_oc_sh,0.01435,0.05,0.9255,0.941,0.0,1.1026,0.7563,1.3679,275.03,True
scenario_0057_switching_3_igbt_oc_sh_run007.mat,3,igbt_oc_sh,0.02755,0.05,0.9347,0.9478,0.0,1.0768,0.8559,1.2424,217.878,True
scenario_0058_switching_3_igbt_oc_sh_run008.mat,3,igbt_oc_sh,0.01565,0.05,0.9235,0.9375,0.0,1.1127,0.8129,1.6164,403.852,True
scenario_0059_switching_3_igbt_oc_sh_run009.mat,3,igbt_oc_sh,0.02855,0.05,0.928,0.9407,0.0,1.0742,0.8639,1.4732,302.988,True
scenario_0060_switching_3_igbt_oc_sh_run010.mat,3,igbt_oc_sh,0.02925,0.05,0.9326,0.9483,0.0,1.0965,0.7791,1.3467,286.689,True
scenario_0061_switching_3_igbt_oc_sh_run011.mat,3,igbt_oc_sh,0.01375,0.05,0.9291,0.9423,0.0,1.1145,0.82,1.5136,349.714,True
scenario_0062_switching_3_igbt_oc_sh_run012.mat,3,igbt_oc_sh,0.025,0.05,0.9345,0.9455,0.0,1.1049,0.8056,1.3466,229.777,True
scenario_0063_switching_3_igbt_oc_sh_run013.mat,3,igbt_oc_sh,0.01295,0.05,0.9294,0.9435,0.0,1.1158,0.8308,1.4726,317.263,True
scenario_0064_switching_3_igbt_oc_sh_run014.mat,3,igbt_oc_sh,0.02175,0.05,0.9268,0.9385,0.0,1.0881,0.7978,1.6069,374.219,True
scenario_0065_switching_3_igbt_oc_sh_run015.mat,3,igbt_oc_sh,0.02435,0.05,0.9314,0.9439,0.0,1.0643,0.7818,1.4264,313.887,True
scenario_0066_switching_3_igbt_oc_sh_run016.mat,3,igbt_oc_sh,0.02305,0.05,0.9279,0.9392,0.0,1.0945,0.7941,1.4667,352.571,True
scenario_0067_switching_3_igbt_oc_sh_run017.mat,3,igbt_oc_sh,0.0279,0.05,0.933,0.9459,0.0,1.0755,0.7795,1.3504,270.84,True
scenario_0068_switching_3_igbt_oc_sh_run018.mat,3,igbt_oc_sh,0.0121,0.05,0.9359,0.9493,0.0,1.1146,0.8215,1.29,258.319,True
scenario_0069_switching_3_igbt_oc_sh_run019.mat,3,igbt_oc_sh,0.0162,0.05,0.9339,0.9467,0.0,1.0796,0.7479,1.262,270.897,False
scenario_0070_switching_3_igbt_oc_sh_run020.mat,3,igbt_oc_sh,0.026,0.05,0.9361,0.95,0.0,1.0814,0.8476,1.1332,181.81,True
scenario_0071_switching_3_igbt_oc_sh_run021.mat,3,igbt_oc_sh,0.0231,0.05,0.9321,0.9468,0.0,1.0812,0.7882,1.2836,185.7,True
scenario_0072_switching_3_igbt_oc_sh_run022.mat,3,igbt_oc_sh,0.02175,0.05,0.9302,0.946,0.0,1.0872,0.745,1.3704,299.307,False
scenario_0073_switching_3_igbt_oc_sh_run023.mat,3,igbt_oc_sh,0.01595,0.05,0.9319,0.9456,0.0,1.1184,0.8196,1.4175,278.679,True
scenario_0074_switching_3_igbt_oc_sh_run024.mat,3,igbt_oc_sh,0.0244,0.05,0.934,0.9461,0.0,1.0985,0.7918,1.2461,263.224,True
scenario_0075_switching_3_igbt_oc_sh_run025.mat,3,igbt_oc_sh,0.02835,0.05,0.9345,0.9471,0.0,1.0696,0.8164,1.4134,264.766,True
scenario_0076_switching_3_igbt_oc_sh_run026.mat,3,igbt_oc_sh,0.01625,0.05,0.9319,0.9442,0.0,1.079,0.7489,1.3363,301.63,False
scenario_0077_switching_3_igbt_oc_sh_run027.mat,3,igbt_oc_sh,0.0175,0.05,0.9311,0.9431,0.0,1.079,0.7508,1.378,310.106,True
scenario_0078_switching_3_igbt_oc_sh_run028.mat,3,igbt_oc_sh,0.02345,0.05,0.9271,0.9388,0.0,1.0791,0.7953,1.6056,363.346,True
scenario_0079_switching_3_igbt_oc_sh_run029.mat,3,igbt_oc_sh,0.0176,0.05,0.9315,0.9438,0.0,1.1047,0.8079,1.4456,330.128,True
scenario_0080_switching_3_igbt_oc_sh_run030.mat,3,igbt_oc_sh,0.02735,0.05,0.9212,0.9382,0.0,1.1115,0.8148,1.6012,403.528,True
scenario_0081_switching_3_igbt_oc_sh_run031.mat,3,igbt_oc_sh,0.021,0.05,0.9291,0.9409,0.0,1.0924,0.8102,1.4244,316.094,True
scenario_0082_switching_3_igbt_oc_sh_run032.mat,3,igbt_oc_sh,0.0226,0.05,0.9275,0.9393,0.0,1.0843,0.7957,1.5934,359.544,True
scenario_0083_switching_3_igbt_oc_sh_run033.mat,3,igbt_oc_sh,0.02865,0.05,0.9345,0.9471,0.0,1.0708,0.7745,1.3048,258.219,True
scenario_0084_switching_3_igbt_oc_sh_run034.mat,3,igbt_oc_sh,0.0237,0.05,0.9318,0.944,0.0,1.0743,0.7866,1.4284,307.456,True
scenario_0085_switching_3_igbt_oc_sh_run035.mat,3,igbt_oc_sh,0.0195,0.05,0.9207,0.9368,0.0,1.0858,0.745,1.6151,423.426,False
scenario_0086_switching_3_igbt_oc_sh_run036.mat,3,igbt_oc_sh,0.0235,0.05,0.9251,0.937,0.0,1.0751,0.7938,1.6469,394.143,True
scenario_0087_switching_3_igbt_oc_sh_run037.mat,3,igbt_oc_sh,0.01905,0.05,0.93,0.942,0.0,1.1093,0.8168,1.4919,346.21,True
scenario_0088_switching_3_igbt_oc_sh_run038.mat,3,igbt_oc_sh,0.0131,0.05,0.9347,0.9482,0.0,1.1142,0.8208,1.3211,275.723,True
scenario_0089_switching_3_igbt_oc_sh_run039.mat,3,igbt_oc_sh,0.0156,0.05,0.9323,0.9442,0.0,1.0913,0.7533,1.3772,279.07,True
scenario_0090_switching_3_igbt_oc_sh_run040.mat,3,igbt_oc_sh,0.0143,0.05,0.9287,0.9432,0.0,1.1131,0.8182,1.4383,337.585,True
scenario_0091_switching_3_igbt_oc_sh_run041.mat,3,igbt_oc_sh,0.01495,0.05,0.9312,0.9452,0.0,1.117,0.8204,1.4094,294.264,True
scenario_0092_switching_3_igbt_oc_sh_run042.mat,3,igbt_oc_sh,0.02485,0.05,0.9286,0.9415,0.0,1.0511,0.7762,1.4898,356.296,True
scenario_0093_switching_3_igbt_oc_sh_run043.mat,3,igbt_oc_sh,0.0242,0.05,0.9289,0.9436,0.0,1.0935,0.7695,1.4506,347.645,True
scenario_0094_switching_3_igbt_oc_sh_run044.mat,3,igbt_oc_sh,0.02295,0.05,0.9333,0.949,0.0,1.0879,0.7458,1.3,256.498,False
scenario_0095_switching_3_igbt_oc_sh_run045.mat,3,igbt_oc_sh,0.02635,0.05,0.9379,0.9509,0.0,1.0911,0.7873,1.1505,197.257,True
scenario_0096_switching_3_igbt_oc_sh_run046.mat,3,igbt_oc_sh,0.01315,0.05,0.9261,0.9406,0.0,1.1121,0.825,1.5294,371.639,True
scenario_0097_switching_3_igbt_oc_sh_run047.mat,3,igbt_oc_sh,0.01635,0.05,0.9347,0.9471,0.0,1.0868,0.7499,1.2893,247.35,False
scenario_0098_switching_3_igbt_oc_sh_run048.mat,3,igbt_oc_sh,0.02495,0.05,0.928,0.9401,0.0,1.0886,0.7971,1.43,342.754,True
scenario_0099_switching_3_igbt_oc_sh_run049.mat,3,igbt_oc_sh,0.01535,0.05,0.9254,0.9402,0.0,1.1008,0.7955,1.4866,350.15,True
scenario_0100_switching_3_igbt_oc_sh_run050.mat,3,igbt_oc_sh,0.0207,0.05,0.9346,0.9464,0.0,1.1003,0.8008,1.4224,257.154,True
scenario_0101_switching_4_igbt_oc_se_run001.mat,4,igbt_oc_se,0.0137,0.05,0.8233,0.9128,0.0,1.1224,0.9324,1.2771,258.187,True
scenario_0102_switching_4_igbt_oc_se_run002.mat,4,igbt_oc_se,0.0246,0.05,0.818,0.906,4.35,1.1434,0.9186,1.475,317.202,True
scenario_0103_switching_4_igbt_oc_se_run003.mat,4,igbt_oc_se,0.016,0.05,0.8241,0.9106,0.0,1.1248,0.9337,1.294,236.594,True
scenario_0104_switching_4_igbt_oc_se_run004.mat,4,igbt_oc_se,0.02355,0.05,0.8299,0.9235,0.0,1.0868,0.9151,1.5302,337.358,True
scenario_0105_switching_4_igbt_oc_se_run005.mat,4,igbt_oc_se,0.01795,0.05,0.8223,0.9105,0.0,1.1144,0.9256,1.2237,241.443,True
scenario_0106_switching_4_igbt_oc_se_run006.mat,4,igbt_oc_se,0.0194,0.05,0.8293,0.9323,0.0,1.0809,0.9032,1.2849,284.961,True
scenario_0107_switching_4_igbt_oc_se_run007.mat,4,igbt_oc_se,0.0191,0.05,0.8284,0.9297,0.0,1.08,0.9087,1.3827,326.047,True
scenario_0108_switching_4_igbt_oc_se_run008.mat,4,igbt_oc_se,0.01585,0.05,0.8284,0.9228,2.85,1.0938,0.9098,1.5398,360.64,True
scenario_0109_switching_4_igbt_oc_se_run009.mat,4,igbt_oc_se,0.0172,0.05,0.8223,0.9122,0.0,1.1116,0.9249,1.1921,244.558,True
scenario_0110_switching_4_igbt_oc_se_run010.mat,4,igbt_oc_se,0.02635,0.05,0.831,0.9278,0.0,1.087,0.9091,1.2866,257.867,True
scenario_0111_switching_4_igbt_oc_se_run011.mat,4,igbt_oc_se,0.01425,0.05,0.8244,0.9148,0.0,1.1127,0.9292,1.2097,223.351,True
scenario_0112_switching_4_igbt_oc_se_run012.mat,4,igbt_oc_se,0.02475,0.05,0.8193,0.9078,4.1,1.1373,0.918,1.4361,304.023,True
scenario_0113_switching_4_igbt_oc_se_run013.mat,4,igbt_oc_se,0.02915,0.05,0.831,0.9243,0.0,1.0883,0.9106,1.3301,272.195,True
scenario_0114_switching_4_igbt_oc_se_run014.mat,4,igbt_oc_se,0.0237,0.05,0.8297,0.9233,0.0,1.0861,0.9149,1.5341,340.88,True
scenario_0115_switching_4_igbt_oc_se_run015.mat,4,igbt_oc_se,0.01755,0.05,0.8295,0.9288,1.0,1.0902,0.9104,1.3926,312.091,True
scenario_0116_switching_4_igbt_oc_se_run016.mat,4,igbt_oc_se,0.02505,0.05,0.8175,0.911,3.8,1.131,0.9135,1.3455,318.323,True
scenario_0117_switching_4_igbt_oc_se_run017.mat,4,igbt_oc_se,0.01975,0.05,0.8168,0.9016,9.3,1.1382,0.929,1.4299,315.942,True
scenario_0118_switching_4_igbt_oc_se_run018.mat,4,igbt_oc_se,0.02045,0.05,0.8226,0.909,8.35,1.1117,0.9251,1.1886,242.537,True
scenario_0119_switching_4_igbt_oc_se_run019.mat,4,igbt_oc_se,0.0228,0.05,0.8304,0.93,0.0,1.0865,0.9064,1.2999,270.03,True
scenario_0120_switching_4_igbt_oc_se_run020.mat,4,igbt_oc_se,0.02595,0.05,0.8296,0.9253,0.0,1.0848,0.9126,1.4016,312.129,True
scenario_0121_switching_4_igbt_oc_se_run021.mat,4,igbt_oc_se,0.01455,0.05,0.8207,0.9139,0.0,1.1134,0.9237,1.2052,260.403,True
scenario_0122_switching_4_igbt_oc_se_run022.mat,4,igbt_oc_se,0.014,0.05,0.8183,0.9085,0.0,1.1348,0.9292,1.3925,297.776,True
scenario_0123_switching_4_igbt_oc_se_run023.mat,4,igbt_oc_se,0.01765,0.05,0.817,0.9082,0.0,1.1219,0.9241,1.2865,296.723,True
scenario_0124_switching_4_igbt_oc_se_run024.mat,4,igbt_oc_se,0.01755,0.05,0.8204,0.9109,0.0,1.1136,0.9243,1.2135,260.986,True
scenario_0125_switching_4_igbt_oc_se_run025.mat,4,igbt_oc_se,0.0209,0.05,0.8229,0.9088,7.85,1.1111,0.926,1.1854,230.628,True
scenario_0126_switching_4_igbt_oc_se_run026.mat,4,igbt_oc_se,0.01445,0.05,0.8193,0.9173,4.3,1.1033,0.9055,1.6768,427.845,True
scenario_0127_switching_4_igbt_oc_se_run027.mat,4,igbt_oc_se,0.018,0.05,0.821,0.9112,0.0,1.1127,0.9237,1.1916,258.35,True
scenario_0128_switching_4_igbt_oc_se_run028.mat,4,igbt_oc_se,0.0208,0.05,0.8223,0.9043,8.05,1.1288,0.9332,1.3273,255.31,True
scenario_0129_switching_4_igbt_oc_se_run029.mat,4,igbt_oc_se,0.0212,0.05,0.8268,0.9231,0.0,1.0786,0.9083,1.5997,408.571,True
scenario_0130_switching_4_igbt_oc_se_run030.mat,4,igbt_oc_se,0.02695,0.05,0.8242,0.9166,1.7,1.1129,0.9586,1.3703,274.373,True
scenario_0131_switching_4_igbt_oc_se_run031.mat,4,igbt_oc_se,0.02475,0.05,0.8299,0.924,0.0,1.0867,0.9181,1.4814,328.038,True
scenario_0132_switching_4_igbt_oc_se_run032.mat,4,igbt_oc_se,0.02615,0.05,0.8197,0.914,2.65,1.1229,0.9392,1.346,303.971,True
scenario_0133_switching_4_igbt_oc_se_run033.mat,4,igbt_oc_se,0.0208,0.05,0.8304,0.9324,0.0,1.0837,0.9066,1.2491,257.298,True
scenario_0134_switching_4_igbt_oc_se_run034.mat,4,igbt_oc_se,0.0268,0.05,0.8187,0.9158,2.0,1.1211,0.9483,1.364,329.774,True
scenario_0135_switching_4_igbt_oc_se_run035.mat,4,igbt_oc_se,0.0247,0.05,0.8298,0.9255,0.0,1.0859,0.914,1.427,317.92,True
scenario_0136_switching_4_igbt_oc_se_run036.mat,4,igbt_oc_se,0.0266,0.05,0.8216,0.9138,2.2,1.1221,0.9515,1.4048,294.232,True
scenario_0137_switching_4_igbt_oc_se_run037.mat,4,igbt_oc_se,0.0128,0.05,0.8201,0.9222,5.7,1.1052,0.8896,1.3947,334.401,True
scenario_0138_switching_4_igbt_oc_se_run038.mat,4,igbt_oc_se,0.0122,0.05,0.8181,0.9192,6.5,1.101,0.8927,1.5761,418.282,True
scenario_0139_switching_4_igbt_oc_se_run039.mat,4,igbt_oc_se,0.02195,0.05,0.8228,0.9068,6.9,1.1222,0.9199,1.2669,244.76,True
scenario_0140_switching_4_igbt_oc_se_run040.mat,4,igbt_oc_se,0.02945,0.05,0.8298,0.9239,0.0,1.0771,0.9775,1.1431,244.726,True
scenario_0141_switching_4_igbt_oc_se_run041.mat,4,igbt_oc_se,0.01835,0.05,0.8295,0.9252,0.35,1.0896,0.9191,1.5592,353.237,True
scenario_0142_switching_4_igbt_oc_se_run042.mat,4,igbt_oc_se,0.0216,0.05,0.826,0.9211,0.0,1.075,0.9091,1.6684,434.935,True
scenario_0143_switching_4_igbt_oc_se_run043.mat,4,igbt_oc_se,0.0222,0.05,0.8197,0.9056,6.65,1.1256,0.9165,1.2941,280.131,True
scenario_0144_switching_4_igbt_oc_se_run044.mat,4,igbt_oc_se,0.0253,0.05,0.8228,0.9115,3.5,1.1264,0.9263,1.3358,268.848,True
scenario_0145_switching_4_igbt_oc_se_run045.mat,4,igbt_oc_se,0.01375,0.05,0.818,0.9201,4.95,1.1025,0.8961,1.5283,400.77,True
scenario_0146_switching_4_igbt_oc_se_run046.mat,4,igbt_oc_se,0.01605,0.05,0.8253,0.9195,2.7,1.0826,0.9144,1.6869,448.643,True
scenario_0147_switching_4_igbt_oc_se_run047.mat,4,igbt_oc_se,0.0164,0.05,0.8278,0.9206,2.35,1.0902,0.9138,1.6605,411.191,True
scenario_0148_switching_4_igbt_oc_se_run048.mat,4,igbt_oc_se,0.0195,0.05,0.8241,0.91,0.0,1.1122,0.9268,1.2021,222.716,True
scenario_0149_switching_4_igbt_oc_se_run049.mat,4,igbt_oc_se,0.01305,0.05,0.8209,0.9203,5.65,1.1084,0.8989,1.4769,345.8,True
scenario_0150_switching_4_igbt_oc_se_run050.mat,4,igbt_oc_se,0.02125,0.05,0.8233,0.9066,7.55,1.1219,0.928,1.2546,237.435,True
scenario_0151_switching_5_cap_fault_run001.mat,5,cap_fault,0.02735,0.05,0.9272,0.9389,0.0,1.127,0.8952,1.4549,353.045,True
scenario_0152_switching_5_cap_fault_run002.mat,5,cap_fault,0.0191,0.05,0.9315,0.9451,0.0,1.126,0.6162,1.2961,298.137,False
scenario_0153_switching_5_cap_fault_run003.mat,5,cap_fault,0.01855,0.05,0.9316,0.9453,0.0,1.1263,0.6163,1.2955,296.331,False
scenario_0154_switching_5_cap_fault_run004.mat,5,cap_fault,0.0248,0.05,0.9243,0.9358,0.0,1.1266,0.7316,1.5813,380.141,False
scenario_0155_switching_5_cap_fault_run005.mat,5,cap_fault,0.02635,0.05,0.9312,0.943,0.0,1.1269,0.8985,1.3317,298.714,True
scenario_0156_switching_5_cap_fault_run006.mat,5,cap_fault,0.01395,0.05,0.93,0.9428,0.0,1.1508,0.6029,1.405,303.993,False
scenario_0157_switching_5_cap_fault_run007.mat,5,cap_fault,0.01615,0.05,0.9248,0.9379,0.0,1.1246,0.6092,1.5533,376.7,False
scenario_0158_switching_5_cap_fault_run008.mat,5,cap_fault,0.0272,0.05,0.933,0.9439,0.0,1.131,0.8984,1.3403,262.367,True
scenario_0159_switching_5_cap_fault_run009.mat,5,cap_fault,0.0137,0.05,0.9313,0.9447,0.0,1.1492,0.6095,1.3281,288.868,False
scenario_0160_switching_5_cap_fault_run010.mat,5,cap_fault,0.01895,0.05,0.9366,0.9502,0.0,1.1294,0.6035,1.1815,215.181,False
scenario_0161_switching_5_cap_fault_run011.mat,5,cap_fault,0.02175,0.05,0.9278,0.9401,0.0,1.1277,0.6108,1.4554,339.761,False
scenario_0162_switching_5_cap_fault_run012.mat,5,cap_fault,0.01355,0.05,0.9305,0.9452,0.0,1.1515,0.567,1.3857,255.253,False
scenario_0163_switching_5_cap_fault_run013.mat,5,cap_fault,0.0187,0.05,0.9241,0.9373,0.0,1.1234,0.6131,1.5633,386.703,False
scenario_0164_switching_5_cap_fault_run014.mat,5,cap_fault,0.01445,0.05,0.926,0.9387,0.0,1.152,0.596,1.5404,356.693,False
scenario_0165_switching_5_cap_fault_run015.mat,5,cap_fault,0.02405,0.05,0.9291,0.9403,0.0,1.132,0.6423,1.4747,311.531,False
scenario_0166_switching_5_cap_fault_run016.mat,5,cap_fault,0.0239,0.05,0.9283,0.9405,0.0,1.1269,0.6839,1.4124,338.461,False
scenario_0167_switching_5_cap_fault_run017.mat,5,cap_fault,0.01295,0.05,0.9261,0.9398,0.0,1.149,0.6101,1.4735,355.794,False
scenario_0168_switching_5_cap_fault_run018.mat,5,cap_fault,0.0279,0.05,0.9276,0.9387,0.0,1.1309,0.8987,1.5073,332.137,True
scenario_0169_switching_5_cap_fault_run019.mat,5,cap_fault,0.015,0.05,0.9353,0.9483,0.0,1.1414,0.597,1.2449,234.289,False
scenario_0170_switching_5_cap_fault_run020.mat,5,cap_fault,0.02305,0.05,0.9235,0.9356,0.0,1.1266,0.6259,1.5893,394.165,False
scenario_0171_switching_5_cap_fault_run021.mat,5,cap_fault,0.0227,0.05,0.933,0.945,0.0,1.1319,0.6039,1.3231,264.24,False
scenario_0172_switching_5_cap_fault_run022.mat,5,cap_fault,0.0238,0.05,0.9269,0.9392,0.0,1.1261,0.6759,1.4442,360.139,False
scenario_0173_switching_5_cap_fault_run023.mat,5,cap_fault,0.01525,0.05,0.9302,0.9424,0.0,1.1447,0.5771,1.4629,295.951,False
scenario_0174_switching_5_cap_fault_run024.mat,5,cap_fault,0.0239,0.05,0.9268,0.9386,0.0,1.1248,0.6687,1.4843,352.601,False
scenario_0175_switching_5_cap_fault_run025.mat,5,cap_fault,0.0169,0.05,0.9291,0.9426,0.0,1.1283,0.6176,1.3885,327.766,False
scenario_0176_switching_5_cap_fault_run026.mat,5,cap_fault,0.02205,0.05,0.9286,0.9405,0.0,1.1318,0.579,1.4812,318.274,False
